========== FILE: canara1m.pdf ==========


======= PAGE 1 =======

text='300.00'                                 x0=  358.9 x1=  395.6 top=  106.5 bottom=  118.5
text='13,938.32'                              x0=  527.8 x1=  581.1 top=  106.5 bottom=  118.5
text='5693C0A65AE/09/12/2025'                 x0=  106.6 x1=  249.4 top=  112.5 bottom=  124.5
text='13:25:08'                               x0=  106.6 x1=  153.3 top=  124.5 bottom=  136.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  148.5 bottom=  160.5
text='342307446069'                           x0=  135.3 x1=  215.4 top=  148.5 bottom=  160.5
text='UPI/DR/387871919081/HALDIRA'            x0=  106.6 x1=  286.1 top=  172.5 bottom=  184.5
text='M'                                      x0=  106.6 x1=  116.6 top=  184.5 bottom=  196.5
text='/YESB/**36641@PTYS/TRUE//A'             x0=  106.6 x1=  282.2 top=  196.5 bottom=  208.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  208.5 bottom=  220.5
text='XL42E8952DA5A94763B949BEB'              x0=  106.6 x1=  286.1 top=  208.5 bottom=  220.5
text='76.00'                                  x0=  460.3 x1=  490.4 top=  208.5 bottom=  220.5
text='13,862.32'                              x0=  527.8 x1=  581.1 top=  208.5 bottom=  220.5
text='99D29554D/09/12/2025'                   x0=  106.6 x1=  234.1 top=  220.5 bottom=  232.5
text='13:35:39'                               x0=  237.4 x1=  284.1 top=  220.5 bottom=  232.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  244.5 bottom=  256.5
text='387871919081'                           x0=  135.3 x1=  215.4 top=  244.5 bottom=  256.5
text='CASH'                                   x0=  106.6 x1=  140.0 top=  268.5 bottom=  280.5
text='DEPOSIT'                                x0=  143.3 x1=  196.0 top=  268.5 bottom=  280.5
text='NOKHA'                                  x0=  199.3 x1=  242.0 top=  268.5 bottom=  280.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  280.5 bottom=  292.5
text='49,000.00'                              x0=  342.2 x1=  395.6 top=  280.5 bottom=  292.5
text='62,862.32'                              x0=  527.8 x1=  581.1 top=  280.5 bottom=  292.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  292.5 bottom=  304.5
text='UPI/DR/897610329556/DMRC'               x0=  106.6 x1=  270.0 top=  316.5 bottom=  328.5
text='LIMI/ICIC/**C.ZKP@ICICI/PAYM'           x0=  106.6 x1=  282.2 top=  328.5 bottom=  340.5
text='ENT'                                    x0=  106.6 x1=  130.6 top=  340.5 bottom=  352.5
text='//YBL161E0EDEBAE74A908D56'              x0=  106.6 x1=  282.7 top=  352.5 bottom=  364.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  358.5 bottom=  370.5
text='32.00'                                  x0=  460.3 x1=  490.4 top=  358.5 bottom=  370.5
text='62,830.32'                              x0=  527.8 x1=  581.1 top=  358.5 bottom=  370.5
text='3E60C647BB29/09/12/2025'                x0=  106.6 x1=  256.1 top=  364.5 bottom=  376.5
text='14:13:07'                               x0=  106.6 x1=  153.3 top=  376.5 bottom=  388.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  400.5 bottom=  412.5
text='897610329556'                           x0=  135.3 x1=  215.4 top=  400.5 bottom=  412.5
text='UPI/DR/294283393273/KRISHA'             x0=  106.6 x1=  278.7 top=  424.5 bottom=  436.5
text='NTH/SBIN/**90107@OKSBI/PAY'             x0=  106.6 x1=  284.9 top=  436.5 bottom=  448.5
text='MENT'                                   x0=  106.6 x1=  140.6 top=  448.5 bottom=  460.5
text='//AXL4C9A6B5186E44E0286337'             x0=  106.6 x1=  283.4 top=  460.5 bottom=  472.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  466.5 bottom=  478.5
text='200.00'                                 x0=  453.7 x1=  490.4 top=  466.5 bottom=  478.5
text='62,630.32'                              x0=  527.8 x1=  581.1 top=  466.5 bottom=  478.5
text='39A5A1AB561/09/12/2025'                 x0=  106.6 x1=  248.7 top=  472.5 bottom=  484.5
text='18:10:10'                               x0=  106.6 x1=  153.3 top=  484.5 bottom=  496.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  508.5 bottom=  520.5
text='294283393273'                           x0=  135.3 x1=  215.4 top=  508.5 bottom=  520.5
text='UPI/DR/497899776560/RAJDHA'             x0=  106.6 x1=  282.0 top=  532.5 bottom=  544.5
text='NI'                                     x0=  106.6 x1=  118.6 top=  544.5 bottom=  556.5
text='/YESB/**RLJX6@PTYS/PAYME'               x0=  106.6 x1=  279.5 top=  556.5 bottom=  568.5
text='NT'                                     x0=  106.6 x1=  122.6 top=  568.5 bottom=  580.5
text='09-12-2025'                             x0=   26.6 x1=   87.9 top=  580.5 bottom=  592.5
text='//AXLA14ED06CD2014A4E88EF'              x0=  106.6 x1=  282.7 top=  580.5 bottom=  592.5
text='60.00'                                  x0=  460.3 x1=  490.4 top=  580.5 bottom=  592.5
text='62,570.32'                              x0=  527.8 x1=  581.1 top=  580.5 bottom=  592.5
text='EDE9C4233F54/09/12/2025'                x0=  106.6 x1=  257.4 top=  592.5 bottom=  604.5
text='20:46:39'                               x0=  106.6 x1=  153.3 top=  604.5 bottom=  616.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  628.5 bottom=  640.5
text='497899776560'                           x0=  135.3 x1=  215.4 top=  628.5 bottom=  640.5
text='UPI/DR/600833969952/HOLISTI'            x0=  106.6 x1=  280.7 top=  652.5 bottom=  664.5
text='C'                                      x0=  106.6 x1=  115.3 top=  664.5 bottom=  676.5
text='/YESB/**KYL6C@PTY/PAYMEN'               x0=  106.6 x1=  282.2 top=  676.5 bottom=  688.5
text='T'                                      x0=  106.6 x1=  114.0 top=  688.5 bottom=  700.5
text='10-12-2025'                             x0=   26.6 x1=   87.9 top=  700.5 bottom=  712.5
text='//AXL21BB38E46F7D4A1994C4'              x0=  106.6 x1=  279.4 top=  700.5 bottom=  712.5
text='20.00'                                  x0=  460.3 x1=  490.4 top=  700.5 bottom=  712.5
text='62,550.32'                              x0=  527.8 x1=  581.1 top=  700.5 bottom=  712.5
text='CB393F370FF6/10/12/2025'                x0=  106.6 x1=  255.4 top=  712.5 bottom=  724.5
text='02:42:30'                               x0=  106.6 x1=  153.3 top=  724.5 bottom=  736.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  748.5 bottom=  760.5
text='600833969952'                           x0=  135.3 x1=  215.4 top=  748.5 bottom=  760.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='8'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 9 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/DR/187703613547/BLINKIT/'           x0=  106.6 x1=  282.7 top=   64.5 bottom=   76.5
text='HDFC/**T.RZP@HDFCBANK/PA'               x0=  106.6 x1=  284.8 top=   76.5 bottom=   88.5
text='YVIARA//AXL241E616B0BA740'              x0=  106.6 x1=  278.7 top=   88.5 bottom=  100.5
text='10-12-2025'                             x0=   26.6 x1=   87.9 top=  100.5 bottom=  112.5
text='EBB8B7F55312883619/10/12/20'            x0=  106.6 x1=  282.8 top=  100.5 bottom=  112.5
text='625.00'                                 x0=  453.7 x1=  490.4 top=  100.5 bottom=  112.5
text='61,925.32'                              x0=  527.8 x1=  581.1 top=  100.5 bottom=  112.5
text='25'                                     x0=  106.6 x1=  120.0 top=  112.5 bottom=  124.5
text='10:37:53'                               x0=  123.3 x1=  170.0 top=  112.5 bottom=  124.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  136.5 bottom=  148.5
text='187703613547'                           x0=  135.3 x1=  215.4 top=  136.5 bottom=  148.5
text='UPI/DR/108739060641/SPOTIFY'            x0=  106.6 x1=  285.4 top=  160.5 bottom=  172.5
text='I/ICIC/**.BDSI@ICICI/MANDATE'           x0=  106.6 x1=  282.8 top=  172.5 bottom=  184.5
text='R//ICIFE2762B056654C489A896'            x0=  106.6 x1=  284.1 top=  184.5 bottom=  196.5
text='11-12-2025'                             x0=   26.6 x1=   87.9 top=  196.5 bottom=  208.5
text='96F082FB1E5/11/12/2025'                 x0=  106.6 x1=  247.4 top=  196.5 bottom=  208.5
text='59.00'                                  x0=  460.3 x1=  490.4 top=  196.5 bottom=  208.5
text='61,866.32'                              x0=  527.8 x1=  581.1 top=  196.5 bottom=  208.5
text='14:35:48'                               x0=  106.6 x1=  153.3 top=  208.5 bottom=  220.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  232.5 bottom=  244.5
text='108739060641'                           x0=  135.3 x1=  215.4 top=  232.5 bottom=  244.5
text='UPI/DR/964958752798/KHUSHB'             x0=  106.6 x1=  284.0 top=  256.5 bottom=  268.5
text='U'                                      x0=  106.6 x1=  115.3 top=  268.5 bottom=  280.5
text='D/IBKL/**198-'                          x0=  118.6 x1=  193.3 top=  268.5 bottom=  280.5
text='2@AXL/PAYMENT'                          x0=  106.6 x1=  209.5 top=  280.5 bottom=  292.5
text='//AXLAE2B8F8265D547F1968C8'             x0=  106.6 x1=  285.4 top=  292.5 bottom=  304.5
text='12-12-2025'                             x0=   26.6 x1=   87.9 top=  298.5 bottom=  310.5
text='40.00'                                  x0=  460.3 x1=  490.4 top=  298.5 bottom=  310.5
text='61,826.32'                              x0=  527.8 x1=  581.1 top=  298.5 bottom=  310.5
text='EF0E52AFDD5/12/12/2025'                 x0=  106.6 x1=  252.7 top=  304.5 bottom=  316.5
text='09:55:37'                               x0=  106.6 x1=  153.3 top=  316.5 bottom=  328.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  340.5 bottom=  352.5
text='964958752798'                           x0=  135.3 x1=  215.4 top=  340.5 bottom=  352.5
text='UPI/DR/534600226002/BB'                 x0=  106.6 x1=  250.1 top=  364.5 bottom=  376.5
text='PUBLIC/YESB/**EBUZZ@YPBIZ'              x0=  106.6 x1=  284.2 top=  376.5 bottom=  388.5
text='/COLLECT//EBZE2512120QL26'              x0=  106.6 x1=  279.4 top=  388.5 bottom=  400.5
text='12-12-2025'                             x0=   26.6 x1=   87.9 top=  400.5 bottom=  412.5
text='UIPORIEHYWVIEUEWDUCZ/12/'               x0=  106.6 x1=  284.7 top=  400.5 bottom=  412.5
text='799.00'                                 x0=  453.7 x1=  490.4 top=  400.5 bottom=  412.5
text='61,027.32'                              x0=  527.8 x1=  581.1 top=  400.5 bottom=  412.5
text='12/2025'                                x0=  106.6 x1=  150.0 top=  412.5 bottom=  424.5
text='13:00:41'                               x0=  153.3 x1=  200.0 top=  412.5 bottom=  424.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  436.5 bottom=  448.5
text='534600226002'                           x0=  135.3 x1=  215.4 top=  436.5 bottom=  448.5
text='UPI/DR/956172287552/SANIDH'             x0=  106.6 x1=  279.4 top=  460.5 bottom=  472.5
text='YA'                                     x0=  106.6 x1=  122.6 top=  472.5 bottom=  484.5
text='/SBIN/**A2404@OKSBI/PAYME'              x0=  106.6 x1=  279.6 top=  484.5 bottom=  496.5
text='NT'                                     x0=  106.6 x1=  122.6 top=  496.5 bottom=  508.5
text='12-12-2025'                             x0=   26.6 x1=   87.9 top=  508.5 bottom=  520.5
text='//YBL06C72481CB0342C6B708F'             x0=  106.6 x1=  285.4 top=  508.5 bottom=  520.5
text='100.00'                                 x0=  453.7 x1=  490.4 top=  508.5 bottom=  520.5
text='60,927.32'                              x0=  527.8 x1=  581.1 top=  508.5 bottom=  520.5
text='238A745EA43/12/12/2025'                 x0=  106.6 x1=  247.4 top=  520.5 bottom=  532.5
text='13:59:50'                               x0=  106.6 x1=  153.3 top=  532.5 bottom=  544.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  556.5 bottom=  568.5
text='956172287552'                           x0=  135.3 x1=  215.4 top=  556.5 bottom=  568.5
text='UPI/DR/588521721095/MANASH'             x0=  106.6 x1=  285.4 top=  580.5 bottom=  592.5
text='VI'                                     x0=  106.6 x1=  118.0 top=  592.5 bottom=  604.5
text='/SBIN/**35110@AXL/PAYMENT'              x0=  106.6 x1=  280.2 top=  604.5 bottom=  616.5
text='//AXL12972086C92F43CDAADA'              x0=  106.6 x1=  282.1 top=  616.5 bottom=  628.5
text='12-12-2025'                             x0=   26.6 x1=   87.9 top=  622.5 bottom=  634.5
text='50.00'                                  x0=  460.3 x1=  490.4 top=  622.5 bottom=  634.5
text='60,877.32'                              x0=  527.8 x1=  581.1 top=  622.5 bottom=  634.5
text='F221466B2583/12/12/2025'                x0=  106.6 x1=  252.1 top=  628.5 bottom=  640.5
text='14:00:08'                               x0=  106.6 x1=  153.3 top=  640.5 bottom=  652.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  664.5 bottom=  676.5
text='588521721095'                           x0=  135.3 x1=  215.4 top=  664.5 bottom=  676.5
text='UPI/DR/343586966461/IIT'                x0=  106.6 x1=  248.0 top=  688.5 bottom=  700.5
text='DELHI/YESB/**78475@PTYBL/P'             x0=  106.6 x1=  284.9 top=  700.5 bottom=  712.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  712.5 bottom=  724.5
text='//AXLD5FF0018D13E49C5BBA5'              x0=  106.6 x1=  282.1 top=  724.5 bottom=  736.5
text='13-12-2025'                             x0=   26.6 x1=   87.9 top=  730.5 bottom=  742.5
text='39,997.00'                              x0=  437.0 x1=  490.4 top=  730.5 bottom=  742.5
text='20,880.32'                              x0=  527.8 x1=  581.1 top=  730.5 bottom=  742.5
text='4B79ED76080D/13/12/2025'                x0=  106.6 x1=  256.7 top=  736.5 bottom=  748.5
text='01:26:25'                               x0=  106.6 x1=  153.3 top=  748.5 bottom=  760.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  772.5 bottom=  784.5
text='343586966461'                           x0=  135.3 x1=  215.4 top=  772.5 bottom=  784.5
text='page'                                   x0=  531.6 x1=  558.3 top=  802.5 bottom=  814.5
text='9'                                      x0=  561.7 x1=  568.3 top=  802.5 bottom=  814.5

======= PAGE 10 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/DR/192067257384/SONAL'              x0=  106.6 x1=  274.7 top=   64.5 bottom=   76.5
text='SIN/YESB/**JZS0W@PAYTM/P'               x0=  106.6 x1=  278.9 top=   76.5 bottom=   88.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=   88.5 bottom=  100.5
text='//YBL97AA65D0DDF64EF9AF7D'              x0=  106.6 x1=  284.7 top=  100.5 bottom=  112.5
text='13-12-2025'                             x0=   26.6 x1=   87.9 top=  106.5 bottom=  118.5
text='250.00'                                 x0=  453.7 x1=  490.4 top=  106.5 bottom=  118.5
text='20,630.32'                              x0=  527.8 x1=  581.1 top=  106.5 bottom=  118.5
text='644625FEF5F2/13/12/2025'                x0=  106.6 x1=  253.4 top=  112.5 bottom=  124.5
text='17:37:43'                               x0=  106.6 x1=  153.3 top=  124.5 bottom=  136.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  148.5 bottom=  160.5
text='192067257384'                           x0=  135.3 x1=  215.4 top=  148.5 bottom=  160.5
text='UPI/DR/193214735425/ZOMATO'             x0=  106.6 x1=  285.4 top=  172.5 bottom=  184.5
text='/HDFC/**OMATO@HDFCBANK/'                x0=  106.6 x1=  281.5 top=  184.5 bottom=  196.5
text='PAYMENT'                                x0=  106.6 x1=  164.6 top=  196.5 bottom=  208.5
text='//AXL4E6A276F3B9E48D281E1'              x0=  106.6 x1=  278.7 top=  208.5 bottom=  220.5
text='13-12-2025'                             x0=   26.6 x1=   87.9 top=  214.5 bottom=  226.5
text='2,488.79'                               x0=  443.7 x1=  490.4 top=  214.5 bottom=  226.5
text='18,141.53'                              x0=  527.8 x1=  581.1 top=  214.5 bottom=  226.5
text='DE2E395D64FC/13/12/2025'                x0=  106.6 x1=  259.4 top=  220.5 bottom=  232.5
text='19:35:08'                               x0=  106.6 x1=  153.3 top=  232.5 bottom=  244.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  256.5 bottom=  268.5
text='193214735425'                           x0=  135.3 x1=  215.4 top=  256.5 bottom=  268.5
text='UPI/CR/534776947665/SANIDH'             x0=  106.6 x1=  279.4 top=  280.5 bottom=  292.5
text='YA'                                     x0=  106.6 x1=  122.6 top=  292.5 bottom=  304.5
text='/SBIN/**A2404@OKSBI/UPI//SBI'           x0=  106.6 x1=  283.6 top=  304.5 bottom=  316.5
text='13-12-2025'                             x0=   26.6 x1=   87.9 top=  316.5 bottom=  328.5
text='3EFFC45AA4F1445593F529FEB'              x0=  106.6 x1=  285.4 top=  316.5 bottom=  328.5
text='415.00'                                 x0=  358.9 x1=  395.6 top=  316.5 bottom=  328.5
text='18,556.53'                              x0=  527.8 x1=  581.1 top=  316.5 bottom=  328.5
text='0EAA555/13/12/2025'                     x0=  106.6 x1=  220.7 top=  328.5 bottom=  340.5
text='19:37:17'                               x0=  224.1 x1=  270.8 top=  328.5 bottom=  340.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  352.5 bottom=  364.5
text='534776947665'                           x0=  135.3 x1=  215.4 top=  352.5 bottom=  364.5
text='UPI/DR/231561154887/SUBWAY'             x0=  106.6 x1=  286.1 top=  376.5 bottom=  388.5
text='1/YESB/**91142@PTY/PAYMEN'              x0=  106.6 x1=  284.2 top=  388.5 bottom=  400.5
text='T'                                      x0=  106.6 x1=  114.0 top=  400.5 bottom=  412.5
text='//YBL29DE765FA193464F81E22'             x0=  106.6 x1=  283.4 top=  412.5 bottom=  424.5
text='14-12-2025'                             x0=   26.6 x1=   87.9 top=  418.5 bottom=  430.5
text='882.00'                                 x0=  453.7 x1=  490.4 top=  418.5 bottom=  430.5
text='17,674.53'                              x0=  527.8 x1=  581.1 top=  418.5 bottom=  430.5
text='5C91063D37F/14/12/2025'                 x0=  106.6 x1=  248.1 top=  424.5 bottom=  436.5
text='19:14:03'                               x0=  106.6 x1=  153.3 top=  436.5 bottom=  448.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  460.5 bottom=  472.5
text='231561154887'                           x0=  135.3 x1=  215.4 top=  460.5 bottom=  472.5
text='UPI/CR/534819360963/NITYE'              x0=  106.6 x1=  269.4 top=  484.5 bottom=  496.5
text='GUP/KKBK/**21711@KOTAK/M'               x0=  106.6 x1=  280.2 top=  496.5 bottom=  508.5
text='B'                                      x0=  106.6 x1=  114.6 top=  508.5 bottom=  520.5
text='UPI//KOT760001577KBC0ASTA'              x0=  106.6 x1=  280.7 top=  520.5 bottom=  532.5
text='14-12-2025'                             x0=   26.6 x1=   87.9 top=  526.5 bottom=  538.5
text='415.00'                                 x0=  358.9 x1=  395.6 top=  526.5 bottom=  538.5
text='18,089.53'                              x0=  527.8 x1=  581.1 top=  526.5 bottom=  538.5
text='XHKXG5K74D0FBGO/14/12/202'              x0=  106.6 x1=  282.7 top=  532.5 bottom=  544.5
text='5'                                      x0=  106.6 x1=  113.3 top=  544.5 bottom=  556.5
text='19:24:03'                               x0=  116.6 x1=  163.4 top=  544.5 bottom=  556.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  568.5 bottom=  580.5
text='534819360963'                           x0=  135.3 x1=  215.4 top=  568.5 bottom=  580.5
text='UPI/DR/307172451080/BARISTA'            x0=  106.6 x1=  285.4 top=  592.5 bottom=  604.5
text='P/HDFC/**79862@HDFCBANK/'               x0=  106.6 x1=  278.9 top=  604.5 bottom=  616.5
text='PAYMENT'                                x0=  106.6 x1=  164.6 top=  616.5 bottom=  628.5
text='//YBL3B89A29B18894AAFA2561'             x0=  106.6 x1=  284.8 top=  628.5 bottom=  640.5
text='14-12-2025'                             x0=   26.6 x1=   87.9 top=  634.5 bottom=  646.5
text='389.00'                                 x0=  453.7 x1=  490.4 top=  634.5 bottom=  646.5
text='17,700.53'                              x0=  527.8 x1=  581.1 top=  634.5 bottom=  646.5
text='BEB77F3746A/14/12/2025'                 x0=  106.6 x1=  249.4 top=  640.5 bottom=  652.5
text='19:34:58'                               x0=  106.6 x1=  153.3 top=  652.5 bottom=  664.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  676.5 bottom=  688.5
text='307172451080'                           x0=  135.3 x1=  215.4 top=  676.5 bottom=  688.5
text='UPI/DR/946209622564/DOMINO'             x0=  106.6 x1=  283.4 top=  700.5 bottom=  712.5
text='S/INDB/**.PAYU@INDUS/UPIIN'             x0=  106.6 x1=  280.2 top=  712.5 bottom=  724.5
text='TENT//PPPL2643041154115122'             x0=  106.6 x1=  282.1 top=  724.5 bottom=  736.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  736.5 bottom=  748.5
text='5140929693FC941/15/12/2025'             x0=  106.6 x1=  272.8 top=  736.5 bottom=  748.5
text='444.15'                                 x0=  453.7 x1=  490.4 top=  736.5 bottom=  748.5
text='17,256.38'                              x0=  527.8 x1=  581.1 top=  736.5 bottom=  748.5
text='14:09:39'                               x0=  106.6 x1=  153.3 top=  748.5 bottom=  760.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  772.5 bottom=  784.5
text='946209622564'                           x0=  135.3 x1=  215.4 top=  772.5 bottom=  784.5
text='page'                                   x0=  528.3 x1=  555.0 top=  802.5 bottom=  814.5
text='10'                                     x0=  558.3 x1=  571.7 top=  802.5 bottom=  814.5

======= PAGE 11 =======

text='Date'                                   x0=   43.6 x1=   68.9 top=   40.5 bottom=   52.5
text='Particulars'                            x0=  167.1 x1=  223.8 top=   40.5 bottom=   52.5
text='Deposits'                               x0=  320.6 x1=  367.2 top=   40.5 bottom=   52.5
text='Withdrawals'                            x0=  413.3 x1=  478.6 top=   40.5 bottom=   52.5
text='Balance'                                x0=  517.1 x1=  560.4 top=   40.5 bottom=   52.5
text='UPI/CR/166006584472/MANASH'             x0=  106.6 x1=  285.4 top=   64.5 bottom=   76.5
text='VI'                                     x0=  106.6 x1=  118.0 top=   76.5 bottom=   88.5
text='/SBIN/**35110@YBL/PAYMENT'              x0=  106.6 x1=  280.2 top=   88.5 bottom=  100.5
text='//YBL2003833A9AB84E7BA2571'             x0=  106.6 x1=  284.1 top=  100.5 bottom=  112.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  106.5 bottom=  118.5
text='700.00'                                 x0=  358.9 x1=  395.6 top=  106.5 bottom=  118.5
text='17,956.38'                              x0=  527.8 x1=  581.1 top=  106.5 bottom=  118.5
text='61BBD6E8F43/15/12/2025'                 x0=  106.6 x1=  250.1 top=  112.5 bottom=  124.5
text='14:46:43'                               x0=  106.6 x1=  153.3 top=  124.5 bottom=  136.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  148.5 bottom=  160.5
text='166006584472'                           x0=  135.3 x1=  215.4 top=  148.5 bottom=  160.5
text='UPI/DR/604157708099/VAIBHAV'            x0=  106.6 x1=  286.1 top=  172.5 bottom=  184.5
text='I'                                      x0=  106.6 x1=  110.0 top=  184.5 bottom=  196.5
text='/SBIN/**VI379@OKSBI/PAYMEN'             x0=  106.6 x1=  284.9 top=  196.5 bottom=  208.5
text='T'                                      x0=  106.6 x1=  114.0 top=  208.5 bottom=  220.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  220.5 bottom=  232.5
text='//YBLD51B21006F0C494287924'             x0=  106.6 x1=  282.1 top=  220.5 bottom=  232.5
text='20.00'                                  x0=  460.3 x1=  490.4 top=  220.5 bottom=  232.5
text='17,936.38'                              x0=  527.8 x1=  581.1 top=  220.5 bottom=  232.5
text='77695FB94CD/15/12/2025'                 x0=  106.6 x1=  249.4 top=  232.5 bottom=  244.5
text='18:38:32'                               x0=  106.6 x1=  153.3 top=  244.5 bottom=  256.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  268.5 bottom=  280.5
text='604157708099'                           x0=  135.3 x1=  215.4 top=  268.5 bottom=  280.5
text='UPI/CR/534970650342/VAIBHAV'            x0=  106.6 x1=  286.1 top=  292.5 bottom=  304.5
text='I'                                      x0=  106.6 x1=  110.0 top=  304.5 bottom=  316.5
text='/SBIN/**VI379@OKSBI/UPI//SBI'           x0=  106.6 x1=  280.2 top=  316.5 bottom=  328.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  328.5 bottom=  340.5
text='73E0B9E91B734445A52C8C43A'              x0=  106.6 x1=  285.4 top=  328.5 bottom=  340.5
text='60.00'                                  x0=  365.6 x1=  395.6 top=  328.5 bottom=  340.5
text='17,996.38'                              x0=  527.8 x1=  581.1 top=  328.5 bottom=  340.5
text='7FCBA81/15/12/2025'                     x0=  106.6 x1=  222.0 top=  340.5 bottom=  352.5
text='19:11:45'                               x0=  225.4 x1=  272.1 top=  340.5 bottom=  352.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  364.5 bottom=  376.5
text='534970650342'                           x0=  135.3 x1=  215.4 top=  364.5 bottom=  376.5
text='UPI/CR/534970832357/VAIBHAV'            x0=  106.6 x1=  286.1 top=  388.5 bottom=  400.5
text='I'                                      x0=  106.6 x1=  110.0 top=  400.5 bottom=  412.5
text='/SBIN/**VI379@OKSBI/UPI//SBI'           x0=  106.6 x1=  280.2 top=  412.5 bottom=  424.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  424.5 bottom=  436.5
text='29E2E6493A60400A8B9E3E9C8'              x0=  106.6 x1=  284.8 top=  424.5 bottom=  436.5
text='150.00'                                 x0=  358.9 x1=  395.6 top=  424.5 bottom=  436.5
text='18,146.38'                              x0=  527.8 x1=  581.1 top=  424.5 bottom=  436.5
text='6C79067/15/12/2025'                     x0=  106.6 x1=  218.7 top=  436.5 bottom=  448.5
text='19:14:12'                               x0=  222.1 x1=  268.8 top=  436.5 bottom=  448.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  460.5 bottom=  472.5
text='534970832357'                           x0=  135.3 x1=  215.4 top=  460.5 bottom=  472.5
text='UPI/DR/820114309205/AMMYS'              x0=  106.6 x1=  278.0 top=  484.5 bottom=  496.5
text='AUN/HDFC/**91018@HDFCBAN'               x0=  106.6 x1=  284.8 top=  496.5 bottom=  508.5
text='K/GENERATI//PLUTUSDQR000'               x0=  106.6 x1=  280.0 top=  508.5 bottom=  520.5
text='15-12-2025'                             x0=   26.6 x1=   87.9 top=  520.5 bottom=  532.5
text='00000000000001014943072/15/'            x0=  106.6 x1=  280.1 top=  520.5 bottom=  532.5
text='305.00'                                 x0=  453.7 x1=  490.4 top=  520.5 bottom=  532.5
text='17,841.38'                              x0=  527.8 x1=  581.1 top=  520.5 bottom=  532.5
text='12/2025'                                x0=  106.6 x1=  150.0 top=  532.5 bottom=  544.5
text='19:14:14'                               x0=  153.3 x1=  200.0 top=  532.5 bottom=  544.5
text='Chq:'                                   x0=  106.6 x1=  132.0 top=  556.5 bottom=  568.5
text='820114309205'                           x0=  135.3 x1=  215.4 top=  556.5 bottom=  568.5
text='UPI/DR/980062909825/UMESH'              x0=  106.6 x1=  277.4 top=  580.5 bottom=  592.5
text='KUM/YESB/**2J4TA@PAYTM/P'               x0=  106.6 x1=  280.9 top=  592.5 bottom=  604.5
text='AYMENT'                                 x0=  106.6 x1=  156.6 top=  604.5 bottom=  616.5
